date,volz_book_1d,volz_book_5d,volz_book_20d,volz_spread_1d,volz_spread_5d,volz_spread_20d,volz_top10_1d,volz_top10_5d,volz_top10_20d,volz_bottom10_1d,volz_bottom10_5d,volz_bottom10_20d,volz_universe_1d,volz_universe_5d,volz_universe_20d,volz_spy_1d,volz_spy_5d,volz_spy_20d,volz_qqq_1d,volz_qqq_5d,volz_qqq_20d,volz_smh_1d,volz_smh_5d,volz_smh_20d,volz_psq_1d,volz_psq_5d,volz_psq_20d,volz_soxs_1d,volz_soxs_5d,volz_soxs_20d
2016-11-10,-1.7202562573022142,-0.18997754459149452,-0.3652983755179752,2.7892443420122004,1.720499106460035,0.16638493375273694,2.284256968623552,2.247946694882126,0.10779343893239506,-0.1939706494283345,0.8444556497237624,-0.04428576924209709,-0.8834050837103776,0.984582081721594,0.041940251259114075,0.3701885733529475,2.585975365717094,0.6087535115048601,-2.1466999897326087,0.8860840973039655,-0.3175540888097266,-1.7961240229150857,-0.032202466507917304,-0.0962409725286819,2.148073993322916,-0.9068917372344838,0.2752126398894939,2.0558609326155906,-0.03516195605666253,-0.21370608043186634
2016-11-11,4.442057871429852,2.0416865938357245,0.44384402904474934,-1.8253281237091323,1.1436499993056946,-0.19237915584288318,0.4963790448602354,2.6606921177553207,0.22255416496909713,2.527809981352762,1.941908938396964,0.4683921819261924,1.7933903494160135,1.8932393657699675,0.36748589365002843,-0.3415144061149687,2.500463205258706,0.5129868864804542,0.055402594646307375,1.084959730600545,-0.32806309980626513,2.3434586802958397,1.2418816955609733,0.29176915646959656,-0.1568177380626391,-1.1581865454645837,0.25988895474877405,-3.4074886374469413,-1.7614257237363757,-0.7920733915865948
2016-11-14,-0.45952059018451635,0.7116436878271241,0.39036851622484237,1.9909022871078876,0.8654236338288629,0.18347579475642564,0.379064105682093,1.8640360294466474,0.4395302699000018,-1.5968379307677594,1.1614876586759766,0.2946989896411963,-0.45736012385483554,0.5642166012327237,0.42671690051541045,0.11652861497235409,1.0700440537265206,0.6571498629723284,-1.2989938064167763,-0.8500300951811819,-0.538952315641833,-0.9803950112880827,-0.45603581479865735,0.14478101228776186,1.3118814435006905,0.860579355969279,0.4722573292454407,0.33857719400591435,-0.44193599703598263,-0.7670331169593909
2016-11-15,1.043087317829269,1.250195341410003,0.44295401254216954,-1.7041888324586638,0.2514483525901707,0.02691559830542672,0.24167294971891298,1.8338053177385716,0.3712091587422842,1.9845028784225944,1.6950706185450355,0.3674605077689361,1.502780401886189,1.0026230782822239,0.45881330837453976,1.1620900122066962,1.2971581401871681,0.7121182396221607,1.7671623166495176,-0.43300933619079957,-0.39640295480888,1.504496389038063,0.14105146559701992,0.25201895127140034,-1.7998600486748286,0.3639322554191149,0.318511340585683,-1.6178927944999086,-1.0712797909268126,-0.8795207083509132
2016-11-16,0.8901538405866684,1.7179116072107452,0.6808550292652217,-0.22311113772973387,0.3845804051296862,0.20083643378994726,-0.006063291379168445,1.559416355708256,0.35526017884621336,0.2176408825540996,1.2162142251867596,0.16345327185312392,0.6995834370577833,1.1703898345722388,0.4852703921997925,-0.2770379852597692,0.4540404613358692,0.5523521557668569,0.7379423519746925,-0.3496399346832226,-0.22167950071807502,0.6962718241284985,0.7757917995730814,0.616423100316755,-0.661039285592458,0.2988749955395883,0.15522004328880218,-1.0062152756738298,-1.6185717147453542,-1.1358691996090502
2016-11-17,1.3961267345684059,3.074926713388407,0.8911382674904216,1.5568831900985423,-0.07146127719954384,0.5691302811332221,2.3751643154695543,1.5890710804702621,0.9184900690652312,0.8673990848539781,1.699200523517382,0.3685257533165666,1.0965564119375037,2.0664511884445997,0.728233906540863,0.7581147847963859,0.6293428233833888,0.7878161341441856,0.8997856210931164,0.9610250089145043,0.011760311799270496,0.562857044821636,1.806703866885993,0.5671590404167941,-0.9171475952393862,-0.9918715053160682,-0.07441505816136929,-0.8478939170233227,-2.5844196504034826,-1.1787752440615407
2016-11-18,1.1963161442679588,1.8441800587953514,1.1894361648737302,0.4795262659284824,0.9652073764202738,0.8482505935505961,0.4607310195449342,1.5631954982274605,1.1151571116913361,0.004558257092757989,0.6554908574131167,0.3131722183518434,0.5707205818916073,1.5227632862295255,0.7610237428695354,-0.32869109699763005,0.6312645971638828,0.6936948333104098,-0.45941150293700217,0.7218424115036952,-0.1931640614358319,0.5081075016855788,1.025605522434014,0.7108566145731203,0.459017885248337,-0.7175770067584645,0.11408934629907203,-0.6331710067947197,-1.595384880573467,-1.3329805294714416
2016-11-21,0.5969357079833022,2.3229611588782295,0.9912736613505092,0.22925515525077142,0.1633839555188721,0.7663324652018341,1.0240052645354667,1.8574748948051854,1.213761266974729,0.8220107225402091,1.7346531537834124,0.4972570983296714,0.894161395317344,2.1408015070010293,0.7141536942124533,1.1079378168581873,1.0785047108085577,0.8030713009996675,1.2765277822742125,1.8725036713336796,-0.23647159295991743,0.580175683965027,1.737366937329932,0.5826598357027779,-1.2934612699339636,-1.8280588288484245,0.17886497473784904,-0.5796515007173129,-1.943310054139658,-1.147178434905145
2016-11-22,0.010582006523162586,1.844529192156902,0.9129563490421174,0.18037074244983844,1.0410262471184393,0.5736627559713793,0.17953478851573654,1.814749329270024,1.2073626295519124,0.011208004044469836,0.8660070872869366,0.6906176605798737,0.2158827737709645,1.561119216376206,0.8732882778183256,0.28418204438016714,0.6853368004564704,0.9733382574576329,0.3682440961944805,1.250447036692283,-0.06596569037884484,1.0266415462532559,1.5290660668435634,0.8755695710785961,-0.3290387582089252,-1.1984874055585246,0.005669974048718581,-0.932722299339709,-1.684595734765481,-1.3296924914003787
2016-11-23,0.1316786596704509,1.5231331837209638,1.1235909125024104,-0.02984965153271955,1.1394470095507263,0.5782824113822694,0.2556355871502103,1.959755391515595,1.324285376704768,0.28971473615909166,0.9019606027195137,0.7942821070051586,-0.11813556731535989,1.201423580644692,0.9364942782461189,0.07946776477494284,0.8486258306974241,1.063656771555051,-0.4917113533957157,0.7035492766187786,0.009205623083661628,-0.13594322946227883,1.144866196606098,0.9029699213923325,0.45904392694637175,-0.7176262384688805,-0.06235414256885094,-0.07067703264007846,-1.314141089342162,-1.3663870282953925
2016-11-25,0.3036209975689705,1.0184820317623646,1.4573168205365303,-0.3971760834433876,0.21301982291830934,0.423108805696211,-0.03866759447926722,0.8515032803745629,1.5258531998830511,0.34300341575024706,0.663110840206916,1.1483901938724617,0.26064987207607665,0.8239774102317291,1.1750373037923327,0.5427769156789096,0.7548702709617613,1.279711909627073,0.39014753190467927,0.48021221736977965,0.22148374857968722,0.25985649409259176,1.0071650943220665,1.024317843139094,-0.3297883456115787,-0.46240987482324813,-0.25355699491765743,-0.0708773271254576,-0.9944622689064363,-1.4392439965154047
2016-11-28,-0.7330482141092911,0.14224534639996345,1.3293238251856618,-0.04934848170598943,-0.029804947047856963,0.5434283665939417,-1.4183922413022843,-0.0010752717216945323,1.291250799714096,-1.3944716150250578,0.027502010246466747,0.7904751084990022,-0.949825923614282,0.1357305949276609,0.9632502126012085,-0.6850858772423891,0.5914812543737429,1.2191876352292148,-0.27611876034742644,0.5603231992828978,0.33171741853998193,-0.2221592089011311,0.6753603100860784,1.0918892365329076,0.20343324201122195,-0.5727632654124745,-0.3970321440350987,0.16587381022547543,-0.6587179728713273,-1.501411641477527
2016-11-29,0.19387849912633304,-0.04207955538925905,1.3100709309571124,0.3077064646031875,0.0060068081679821115,0.4636846350579828,-0.45113167844949115,-0.6498273662075998,1.1823077589508872,-0.7502317553122654,-0.6671108425665957,0.7648381261363392,-0.24461937929995065,-0.37154217341790974,0.8880291453057851,0.28439644617215565,0.2252169796666293,1.2826866846579588,0.41991177429651644,0.18322986658534338,0.45245561722140787,-0.33391508986040364,0.2626649756405298,0.8662603869072504,-0.4060892700640787,-0.18160864255931006,-0.502899659455039,0.18834821443629193,-0.3259576207059979,-1.3875682813510382
2016-11-30,0.8895252248270912,0.35039330203189617,1.7281355227155355,-0.381563273352374,-0.2424548597011807,0.7693562857932332,-0.1397725829155848,-0.7891660168946828,1.4598832195329494,0.21426182739503852,-0.5789353148689149,0.7708140994878526,-0.34527863687122523,-0.6202021180723167,1.0498982921008846,-0.35008432699034253,-0.05916756701482975,1.4483659389710668,-1.47030472240664,-0.6395090920826119,0.3251041550069227,-0.24802888457469804,-0.3035237019574273,0.9989885363018799,1.554453841572467,0.6605517607889766,-0.36624518600688505,0.444235356222614,0.29500072997272553,-1.4384115036980338
2016-12-01,-2.2738517324073264,-0.7344102048316467,1.386151568057268,-0.3575648664439053,-0.38130804791738765,0.7754811785720611,-2.595608790729847,-2.045423756227468,1.0611230906385596,-2.2895574884698187,-1.7118117083546405,0.35160092334165705,-3.2465814262821984,-2.0050527141601653,0.578365858940523,-0.5363068644882039,-0.334149619682852,1.529387146024991,-2.0611585739911744,-1.32907421225221,0.06717130718259132,-4.199008869478696,-2.1092840925184113,0.13507993191741524,1.9239274184513289,1.3126036704535267,-0.15107604576956346,4.132839809437348,2.22329663331669,-0.8330079637198761
2016-12-02,0.5834029386595628,-0.576744323650445,1.602525057226868,0.2396493706890687,-0.10830807812727779,0.8751793395469981,-0.12206443694675957,-1.980460059556452,1.2256318730733204,-0.3363548987843509,-1.9355552731452237,0.48570978775494456,0.14148281112163488,-1.893004785413847,0.7809646641493141,0.07291687738972798,-0.5406264141061998,1.6990743936706287,0.23000539487512622,-1.3474758416432377,0.3735185476346565,1.2545919296003913,-1.4283348156489872,0.47620450730764186,-0.16516616251603589,1.3446741244118947,-0.42098169261977897,-0.9532494763843823,1.491994350382767,-0.9483246394677399
2016-12-05,0.9861494159251354,0.1700934135093085,1.9596936256944588,-1.297613862335378,-0.6514525511943168,0.7820561439901312,0.9980173617443413,-0.9917004066735099,1.608209551146008,2.1282852789060938,-0.4393074290727725,0.9492824374838484,1.4793856231950464,-0.8808892870679326,1.1694882800919613,0.8773021911619795,0.15402455004853813,1.948910044255538,0.8988655903249144,-0.8414346741958639,0.6706724755297563,0.7724752968095842,-0.9963433370502333,0.7419468161799829,-0.9457875754506446,0.8232570256054115,-0.7252551350393396,-0.8943680439930023,0.9582508044964779,-1.1822918172792753
2016-12-06,1.1996617310543483,0.6238744693968679,1.8030748632712128,1.3896566972363023,-0.18642773571272322,0.4590509393283556,1.776432242591895,-0.015847125390124193,1.4899778501492351,0.5719642903601441,0.1424598139075509,1.0787972144078173,1.0190737155955019,-0.32111751415028483,0.8922416258069227,0.4603507948103689,0.23246273434763137,1.3038000087928603,0.27689700553545155,-0.8929109350644278,0.11741366366104124,0.8387919621054727,-0.5003988918013604,0.4073819549423614,-0.2615310044511536,0.8781250264293587,-0.1430967263246113,-1.036853492700793,0.37341557370819434,-0.9728292109358533
2016-12-07,1.3720333232753898,0.8597795780245443,2.177706914356019,-0.721505528711912,-0.33311499211006024,0.38596361533089685,0.8425533492621493,0.4214113555387879,1.5955767759286716,1.4692793392648202,0.7108657702942602,1.266539965558204,1.462317418549109,0.47201701862252693,1.1163503580768301,1.8987675767033467,1.243059618645601,1.59019321887054,1.4587553747857815,0.37709164058678424,0.2749744617859909,1.525206524662452,0.2696145888271232,0.7244459501336329,-1.42913710612893,-0.4278978960109759,-0.31430961556377757,-1.530338928046088,-0.5002560353009602,-1.2252967925454785
2016-12-08,1.272315551093542,2.4711264465472533,2.512362713549469,0.7613100538528608,0.18265360959634525,0.704202444709817,1.2009891704975768,2.112212942730336,1.7385956800111813,0.5467263843129061,1.9471425629155208,1.1306234380226217,0.22343648913257905,1.9200728258950868,1.092148791019018,0.34658606361572397,1.6083969642113558,1.282578384281396,0.2017387819312113,1.3653580003599257,0.1988508876748728,0.45204199359112746,2.1740881867778095,0.9608291981894032,-0.2143126595999838,-1.3193920219862691,-0.24821147807473823,-0.5774801360489922,-2.023028950612569,-1.3626451771973107
2016-12-09,-0.16947379527713435,2.219843889427369,2.968977574892381,0.15179377995871646,0.1416286570538041,0.086378947574192,-0.42039665546550564,2.0531410049448287,1.163945863364563,-0.5741595460838256,1.9918586303902428,1.123603714382562,-0.22989258485281985,1.8848699732648269,1.3092602471335821,0.9532540165441904,2.1943577111131343,1.5601890384096442,0.9597648014262524,1.7974368652411623,0.8864870619172138,-0.414473910638146,1.5274468031536226,1.2924549872838345,-0.924889204250742,-1.7480191995008838,-0.901097574998382,0.2932380911984555,-1.6761032431050056,-1.6662283759670087
2016-12-12,-0.42297300118422465,1.555667105368143,1.9207975446312353,0.8484799517777261,1.1021901374178114,0.7154158618610654,-0.08744088808174683,1.5502331558952505,1.0280191345937966,-0.8827442256500407,0.5962682098578382,0.40987950950095137,-0.6258946425841038,0.9188857898492342,0.7972972149483157,-0.1869176413646592,1.7313114001900076,1.6551164991587461,-0.5703891319846968,1.1424952593209294,0.770196470642511,-0.3432959499526784,1.014046050706355,0.7544631748363685,0.5592868203959287,-1.1044005272761195,-0.772654154498895,0.5881706514931528,-1.0928798741407855,-1.0752298184568743
2016-12-13,0.2305925965789289,1.1066946041046006,2.1392020388727344,0.027576270662590163,0.48854520095475135,0.2436371481011459,0.5582521447777296,0.9841975193254204,1.0792478625212067,0.566523929323395,0.5785948482201155,0.9134749913182236,1.0058931687718964,0.8887250272756646,1.1507286985281553,1.1455076304711758,2.0981183015191105,1.9792960606926093,1.6048050646638925,1.7434264728737197,1.447419637347119,1.4693822277037083,1.2781340773998544,1.3151787655935798,-1.629773866770961,-1.7023238830318832,-1.4088938062043008,-0.9089495877245507,-1.0127623689188698,-1.296408447468243
2016-12-14,-0.3211598921165062,0.29738911487109665,1.7996095439582747,-0.020422774991440695,0.7909286404708664,0.6474080475854238,-0.5038815052317809,0.3565204939014647,0.9059495675688546,-0.5169090259279515,-0.3788260300553323,0.3438189296849903,-0.3709276904515674,-0.0015725997216017027,0.7223051979363174,-1.40704010324369,0.43446587048299,1.3271830740899058,-0.2598403663952942,0.8753672206563134,0.9613302865962687,-0.8764609868753673,0.12745442948701627,0.7730872370058921,0.3195208061601212,-0.8536404869045906,-0.9353140786427439,0.11469986193480841,-0.24981721230735052,-1.0045327306848353
2016-12-15,1.2262086341514682,0.22969898292318022,1.886617875682894,1.8892968955559175,1.290330933040096,1.1444789585799782,1.4472925666095229,0.43322561733755516,1.261136258639241,-0.2894149789075018,-0.7804779270855656,0.22819058037671197,0.8892833451495527,0.2821916427194003,0.780067206195699,0.7010037322935023,0.5614339810754467,1.5623139820595335,0.2035371622144788,0.8891604192140047,0.859894286457706,1.3343715932088653,0.5020957049383014,0.947261372471246,-0.24544569755352816,-0.8783615469942573,-0.8650331468627808,-1.4680631801614277,-0.6269229424612834,-1.125483264733793
2016-12-16,-0.8989934969287791,-0.09905647199585842,1.3050202489476246,-0.6362180519424592,0.9055469277187211,0.5782274750045854,-0.7870529124238606,0.26565872760754844,0.5149269255672949,-0.21115698825110357,-0.6065475126263921,-0.020814013861107077,-0.6369065946187233,0.1031488664974583,0.38088712258678764,-0.3340449514217903,-0.048421731778641515,1.2863072659556471,-0.47750714439334596,0.2186746748185503,0.5365479244625863,-1.0609983682897692,0.20567624910057528,0.5666233224549451,0.3824262157445919,-0.2787664335812148,-0.5729121002944946,0.8519976135586612,-0.3872859436553493,-0.8042447273204183
2016-12-19,0.6244217399471708,0.37414097993922785,1.1564177979834203,0.44417677467114325,0.7455404612036692,0.575188852454659,0.40981082636797356,0.489877375577815,0.5028831579919127,0.007210864118856256,-0.19911982705937212,-0.0203480115243154,0.694139510065859,0.7056738166516662,0.4066054698218735,0.37109419169237157,0.20529438875184575,1.4582533837482574,0.5281497805352066,0.7197139118254191,0.7678524184238029,1.0102640906483014,0.8138011318085199,0.6851622862948115,-0.4365303322030636,-0.7252665629886039,-0.7742865107905056,-0.7715696402920802,-0.9587522164832776,-0.83458602165563
2016-12-20,0.9673293799169053,0.706922345357873,1.239808442007228,0.5148897642850234,0.9637272064855515,0.6355539912833417,0.8348718879019784,0.6133322471370217,0.4610550365815791,0.39067351721652355,-0.2796522394958543,-0.1241763152472251,0.6369900354137452,0.5359586404869898,0.34674550399368714,0.6575462132269604,-0.008536838749910944,1.3129581775588481,0.49312349585288895,0.21339347106838777,0.574613873268046,0.12330940670301752,0.21673688951469883,0.5878452997667668,-0.5197134446655461,-0.22025627246269813,-0.5894825549312874,-0.6981153940269846,-0.8697013240846777,-0.8654329859796771
2016-12-21,-0.1210979645866288,0.8097258320000635,1.2261599043445015,0.34460319001550244,1.1281486021974516,0.6671980169383608,-0.2712018489353501,0.7290030241735675,0.3620249863931775,-0.6251969410403714,-0.32696718558704524,-0.2668605655099535,-0.05851037025625233,0.6969887299041151,0.29174744989013185,-0.48559110399948785,0.42168470966986576,1.1533903948242572,-0.09715307912041327,0.29331882300299167,0.46868195037836735,-0.07901196517136774,0.5819704246956673,0.3584550079701566,0.16628844263452408,-0.2956787084904938,-0.4809030583403586,-0.07457729475706261,-0.9517151156996045,-0.7136847954294891
2016-12-22,0.42294009350584927,0.44771132876261127,1.29394474535927,2.375391298423365,1.351456288717439,1.203482515223398,1.1286096924461555,0.5878137273092092,0.5608394836085954,-1.122616410382873,-0.6961299485859439,-0.5803673694568483,-0.5397643949641555,0.04942671846660185,0.19786495505553298,-0.30281152494875035,-0.03510925984511448,1.066757243329684,-0.37004455139199244,0.03663853930286528,0.5086894796809814,0.41794968588643483,0.18365607902706663,0.4827238482815428,0.362760916535687,-0.02486931615417473,-0.5134525985896379,-0.34900516641282603,-0.4768165300485355,-0.7694952742127626
2016-12-23,0.5447259191814307,1.1154374002043683,1.3542011198684918,-0.5670676889267572,1.3411722883584847,1.123527486215406,0.5102489495140641,1.1980426850983716,0.6941808870624628,1.1145689292676364,-0.11291042575224419,-0.4192798661731525,0.5247269485162018,0.5799661667504846,0.25634229303479567,0.25865160083076627,0.23521657744746288,0.98448053577272,0.08772457169910636,0.29553309786088783,0.435200025313183,0.38537713159576886,0.8443841592513852,0.5195656637246778,-0.11200783120615132,-0.24952192879151033,-0.4624250971267355,-0.43350177087830494,-1.016585428808665,-0.8479040887193
2016-12-27,1.2908794718711025,1.4208563555525269,1.8608091950011882,0.5645758056258664,1.4176367379912993,1.2966435916979038,1.8886790018443322,1.8699115176334804,1.4751241868190086,1.397634402054461,0.5076599154731937,0.21855608589313974,1.1996433641932769,0.7999155344905708,0.7559946268325722,0.4474285280662189,0.26461723991633124,1.3028830241476297,0.6867976928152549,0.3619883810568299,0.6649653316765289,0.7037747254661321,0.70265536872143,0.7329521603133289,-0.7638367304958563,-0.3918817990526426,-0.683668487985815,-0.9656783435877953,-1.098652685024778,-1.0667349831416006
2016-12-28,-1.6449281559097153,0.2196793959154806,1.4238279777729548,-0.8387644770529255,0.7938877876552067,1.028289903079139,-2.180040933580753,0.4723134132559569,1.0713955002207278,-1.407976936090306,-0.3070338026634452,0.07597624226297481,-1.5800536990720286,-0.20778864393947688,0.45882168278596364,-1.5004644924294412,-0.7173115219262257,0.8844595599480884,-1.0460154340786563,-0.3341889116288082,0.3272141160640472,-1.3864331022984306,0.020692715622410596,0.4903836221278337,1.1183268781449944,0.34537526754450476,-0.34564290809968823,1.58162426837077,-0.14775368061253483,-0.8185069778872995
